rssi,snr,pdr,latency_ms,retries,etx,queue_pct,battery_pct,temperature_c,time_on_air_s,spreading_factor,bandwidth_khz,link_success,data_type
-97.35,-2.56,0.6766,106.29,0,1.478,28.79,15.09,40.7,0.0334,8,500,0,SYNTHETIC-DEMO
-100.2,1.19,0.9165,291.4,0,1.091,9.39,24.89,63.71,0.2263,10,250,0,SYNTHETIC-DEMO
-121.14,-5.93,0.4688,349.24,0,2.133,83.54,56.61,41.29,0.0719,7,125,0,SYNTHETIC-DEMO
-79.12,6.94,0.9538,2000.0,1,1.048,70.44,75.96,39.11,0.9871,11,125,1,SYNTHETIC-DEMO
-113.6,-7.54,0.3439,874.83,1,2.908,72.97,18.85,28.56,0.2468,9,125,0,SYNTHETIC-DEMO
-94.91,6.17,0.9179,425.83,0,1.089,84.33,36.13,51.04,0.1132,10,500,1,SYNTHETIC-DEMO
-115.81,-3.08,0.5926,83.66,0,1.687,28.78,97.7,42.25,0.018,7,500,1,SYNTHETIC-DEMO
-85.71,6.35,0.99,304.95,0,1.01,62.01,64.04,53.88,0.1336,8,125,1,SYNTHETIC-DEMO
-109.98,-2.48,0.8186,555.78,0,1.222,87.11,62.91,44.13,0.2468,11,500,1,SYNTHETIC-DEMO
-86.36,5.52,1.0,1167.67,0,1.0,59.82,17.14,26.11,0.9871,11,125,1,SYNTHETIC-DEMO
-63.47,1.27,0.8524,120.75,0,1.173,15.61,97.93,62.62,0.0719,7,125,1,SYNTHETIC-DEMO
-65.14,8.34,0.9233,427.1,0,1.083,84.7,74.43,34.09,0.1336,8,125,1,SYNTHETIC-DEMO
-111.97,-5.77,0.3429,809.93,2,2.916,42.1,75.72,45.15,0.1336,8,125,0,SYNTHETIC-DEMO
-118.55,-5.9,0.4686,290.41,1,2.134,34.83,99.51,57.32,0.036,7,250,0,SYNTHETIC-DEMO
-122.23,-2.02,0.7332,1131.37,1,1.364,32.97,81.32,49.12,0.4526,10,125,1,SYNTHETIC-DEMO
-71.15,1.61,0.9004,177.08,0,1.111,55.42,14.23,26.79,0.036,7,250,1,SYNTHETIC-DEMO
-108.8,0.39,0.9813,220.6,0,1.019,66.27,73.72,36.07,0.0334,8,500,1,SYNTHETIC-DEMO
-106.54,-0.02,0.908,204.15,0,1.101,26.94,65.51,39.32,0.1234,9,250,1,SYNTHETIC-DEMO
-110.29,1.91,1.0,321.28,0,1.0,64.17,49.56,15.27,0.1336,8,125,1,SYNTHETIC-DEMO
-70.39,0.14,0.8346,776.9,1,1.198,61.14,14.84,53.59,0.2263,10,250,1,SYNTHETIC-DEMO
-61.37,11.72,1.0,2000.0,0,1.0,74.53,60.92,15.86,1.8104,12,125,1,SYNTHETIC-DEMO
-75.91,6.91,0.9103,265.9,1,1.099,10.83,24.39,26.38,0.036,7,250,1,SYNTHETIC-DEMO
-71.47,6.95,1.0,700.7,0,1.0,83.93,53.06,27.22,0.4526,10,125,1,SYNTHETIC-DEMO
-84.67,8.89,0.9824,250.95,0,1.018,64.56,21.96,55.1,0.0719,7,125,1,SYNTHETIC-DEMO
-90.63,-5.04,0.4028,595.46,1,2.483,83.68,81.46,30.92,0.0668,8,250,1,SYNTHETIC-DEMO
-78.1,5.91,0.9043,74.45,0,1.106,5.13,31.47,16.37,0.036,7,250,1,SYNTHETIC-DEMO
-122.68,-2.09,0.8502,61.31,0,1.176,8.2,23.15,23.22,0.018,7,500,1,SYNTHETIC-DEMO
-121.01,-10.94,0.1419,1120.6,3,7.045,53.45,59.88,56.96,0.1336,8,125,0,SYNTHETIC-DEMO
-80.33,7.0,1.0,277.39,0,1.0,53.63,30.28,40.48,0.1336,8,125,1,SYNTHETIC-DEMO
-103.22,0.33,0.8005,2000.0,1,1.249,58.18,98.15,49.43,0.9871,11,125,1,SYNTHETIC-DEMO
-93.23,-5.76,0.4743,1207.29,1,2.108,56.71,65.38,23.86,0.4526,10,125,1,SYNTHETIC-DEMO
-74.17,10.3,0.9032,1885.45,0,1.107,32.83,75.31,46.97,1.8104,12,125,1,SYNTHETIC-DEMO
-87.48,0.01,0.838,301.43,0,1.193,14.39,66.1,30.05,0.2468,9,125,1,SYNTHETIC-DEMO
-72.66,12.36,0.9986,352.14,0,1.001,88.09,55.97,23.79,0.036,7,250,1,SYNTHETIC-DEMO
-97.75,2.57,0.9323,255.87,0,1.073,76.37,34.26,26.79,0.0334,8,500,0,SYNTHETIC-DEMO
-106.32,-0.53,0.7849,585.03,1,1.274,59.71,40.51,48.52,0.1336,8,125,1,SYNTHETIC-DEMO
-109.74,1.11,1.0,286.52,0,1.0,52.29,23.42,60.46,0.1336,8,125,1,SYNTHETIC-DEMO
-116.44,-0.98,0.7438,1125.51,2,1.344,41.02,98.0,62.53,0.2468,9,125,1,SYNTHETIC-DEMO
-122.61,-12.51,0.084,2000.0,7,10.0,32.49,22.62,34.35,0.2468,9,125,0,SYNTHETIC-DEMO
-121.55,-11.35,0.1312,1611.09,7,7.621,19.05,97.47,16.22,0.0668,8,250,0,SYNTHETIC-DEMO
-107.39,-2.35,0.6984,460.83,1,1.432,55.41,35.22,34.92,0.0719,7,125,1,SYNTHETIC-DEMO
-106.9,-5.49,0.433,920.26,3,2.31,67.32,31.0,52.69,0.0719,7,125,1,SYNTHETIC-DEMO
-100.18,5.76,0.9035,454.53,1,1.107,61.81,99.94,60.73,0.0719,7,125,1,SYNTHETIC-DEMO
-86.54,-0.1,0.8483,46.4,0,1.179,5.05,18.48,48.13,0.018,7,500,1,SYNTHETIC-DEMO
-75.65,6.41,0.9592,273.74,0,1.043,9.62,82.65,20.0,0.2263,10,250,1,SYNTHETIC-DEMO
-112.15,-1.0,0.7382,221.62,0,1.355,74.87,67.13,15.46,0.018,7,500,1,SYNTHETIC-DEMO
-75.65,14.64,0.9524,622.3,0,1.05,55.21,71.99,28.44,0.4526,10,125,1,SYNTHETIC-DEMO
-115.97,0.03,0.9676,290.69,0,1.033,66.02,38.97,28.04,0.1336,8,125,1,SYNTHETIC-DEMO
-60.73,7.5,1.0,245.83,0,1.0,65.24,63.2,26.46,0.0719,7,125,1,SYNTHETIC-DEMO
-106.47,0.22,0.7926,675.9,0,1.262,74.52,71.21,59.12,0.4526,10,125,1,SYNTHETIC-DEMO
-70.57,9.8,1.0,282.62,0,1.0,26.08,60.26,51.28,0.2468,9,125,1,SYNTHETIC-DEMO
-112.62,-0.98,0.8029,314.84,1,1.245,38.58,66.34,17.83,0.036,7,250,1,SYNTHETIC-DEMO
-63.21,5.77,1.0,1271.2,0,1.0,83.55,30.77,63.65,0.9871,11,125,1,SYNTHETIC-DEMO
-71.27,14.29,1.0,176.97,0,1.0,42.51,57.48,33.56,0.0719,7,125,1,SYNTHETIC-DEMO
-101.64,-4.69,0.5678,366.06,1,1.761,52.64,23.36,64.3,0.036,7,250,0,SYNTHETIC-DEMO
-97.6,2.98,0.8642,809.65,0,1.157,88.14,22.72,60.35,0.4526,10,125,1,SYNTHETIC-DEMO
-124.75,-9.28,0.0826,2000.0,7,10.0,51.68,46.87,43.81,0.4526,10,125,0,SYNTHETIC-DEMO
-108.66,-0.8,0.895,241.48,0,1.117,49.06,61.64,64.07,0.1336,8,125,1,SYNTHETIC-DEMO
-106.2,-2.23,0.7718,65.99,0,1.296,19.32,55.64,63.22,0.018,7,500,1,SYNTHETIC-DEMO
-95.57,-3.45,0.5966,2000.0,1,1.676,44.54,46.07,21.16,0.9871,11,125,0,SYNTHETIC-DEMO
-115.96,-12.65,0.0,2000.0,7,10.0,82.53,46.16,22.79,0.1336,8,125,0,SYNTHETIC-DEMO
-93.88,4.63,0.9525,241.55,1,1.05,20.38,56.07,25.89,0.018,7,500,1,SYNTHETIC-DEMO
-81.55,2.65,1.0,327.78,0,1.0,32.99,67.18,62.66,0.2468,9,125,1,SYNTHETIC-DEMO
-100.87,0.27,0.8995,559.75,0,1.112,86.09,69.75,52.47,0.2468,11,500,0,SYNTHETIC-DEMO
-109.91,3.82,0.9299,412.67,0,1.075,91.91,85.24,56.19,0.0719,7,125,1,SYNTHETIC-DEMO
-89.4,4.83,0.8986,571.86,0,1.113,44.5,55.16,29.71,0.4526,10,125,1,SYNTHETIC-DEMO
-123.11,-15.92,0.0,2000.0,7,10.0,6.02,42.83,41.29,0.2468,9,125,0,SYNTHETIC-DEMO
-102.85,-5.0,0.4836,1023.42,2,2.068,87.86,90.04,49.91,0.1336,8,125,1,SYNTHETIC-DEMO
-90.71,-4.12,0.6385,1692.0,2,1.566,19.32,26.27,30.61,0.4526,10,125,1,SYNTHETIC-DEMO
-103.17,-3.71,0.6232,1993.82,0,1.605,60.67,66.99,55.78,1.8104,12,125,0,SYNTHETIC-DEMO
-102.55,-1.59,0.7909,635.8,2,1.264,51.1,31.75,58.6,0.0719,7,125,1,SYNTHETIC-DEMO
-69.86,15.0,0.9553,116.44,0,1.047,9.94,77.28,40.53,0.0719,7,125,1,SYNTHETIC-DEMO
-64.29,12.45,0.9491,1091.98,0,1.054,47.15,95.27,38.51,0.9871,11,125,1,SYNTHETIC-DEMO
-71.22,8.44,1.0,232.89,0,1.0,39.54,93.47,31.21,0.1234,9,250,1,SYNTHETIC-DEMO
-118.57,-3.09,0.725,356.67,0,1.379,70.96,53.53,17.46,0.1336,8,125,0,SYNTHETIC-DEMO
-106.17,0.12,0.9781,524.52,0,1.022,84.57,99.84,39.13,0.2468,9,125,1,SYNTHETIC-DEMO
-78.77,-0.82,0.9215,489.01,0,1.085,16.52,13.23,16.3,0.4526,10,125,1,SYNTHETIC-DEMO
-61.66,4.65,0.9965,516.36,0,1.004,30.6,78.5,17.33,0.4526,10,125,1,SYNTHETIC-DEMO
-109.25,-0.72,0.8694,619.2,0,1.15,38.88,66.5,46.42,0.4936,11,250,1,SYNTHETIC-DEMO
-66.62,8.36,0.9735,167.91,0,1.027,40.81,97.78,28.87,0.0668,8,250,1,SYNTHETIC-DEMO
-76.96,6.82,1.0,181.37,0,1.0,46.59,92.61,55.3,0.0668,8,250,1,SYNTHETIC-DEMO
-61.08,15.0,1.0,313.53,0,1.0,25.22,29.05,18.82,0.2468,9,125,1,SYNTHETIC-DEMO
-118.92,-7.15,0.2057,808.48,2,4.862,43.95,19.85,63.71,0.1336,8,125,0,SYNTHETIC-DEMO
-99.34,-1.13,0.7991,361.45,0,1.251,39.37,17.67,36.83,0.2468,9,125,1,SYNTHETIC-DEMO
-93.92,2.38,0.9306,198.14,0,1.075,18.79,74.81,57.97,0.1336,8,125,1,SYNTHETIC-DEMO
-81.31,-1.29,0.7693,60.59,0,1.3,6.7,23.73,25.85,0.036,7,250,1,SYNTHETIC-DEMO
-82.49,-0.78,0.8322,238.73,0,1.202,63.17,97.57,37.41,0.0334,8,500,0,SYNTHETIC-DEMO
-66.09,13.25,0.9895,298.59,0,1.011,22.33,84.47,60.97,0.2468,9,125,1,SYNTHETIC-DEMO
-70.49,6.35,1.0,623.23,0,1.0,60.58,30.32,18.45,0.4526,10,125,1,SYNTHETIC-DEMO
-121.4,-7.07,0.3865,452.67,1,2.588,14.57,18.3,17.39,0.1336,8,125,0,SYNTHETIC-DEMO
-93.37,2.5,0.9581,85.76,0,1.044,19.41,65.44,42.27,0.036,7,250,1,SYNTHETIC-DEMO
-98.54,-5.48,0.4037,1029.46,2,2.477,90.04,36.8,23.08,0.1336,8,125,1,SYNTHETIC-DEMO
-60.19,8.88,1.0,743.16,0,1.0,83.27,90.0,48.35,0.4526,10,125,1,SYNTHETIC-DEMO
-97.23,-1.32,0.7491,338.66,1,1.335,51.07,29.07,40.29,0.0334,8,500,1,SYNTHETIC-DEMO
-80.63,6.13,0.9587,213.11,0,1.043,35.89,66.78,45.11,0.1234,9,250,1,SYNTHETIC-DEMO
-106.51,-9.01,0.1742,2000.0,7,5.741,66.95,47.89,62.32,0.2468,9,125,0,SYNTHETIC-DEMO
-85.05,0.93,1.0,310.57,0,1.0,77.24,56.7,63.16,0.0719,7,125,1,SYNTHETIC-DEMO
-111.57,-4.5,0.5432,808.3,1,1.841,73.07,84.34,52.71,0.2263,10,250,1,SYNTHETIC-DEMO
-85.77,1.86,0.8416,258.95,0,1.188,66.04,48.02,26.31,0.0719,7,125,1,SYNTHETIC-DEMO
-68.57,11.54,0.9207,158.55,0,1.086,9.37,92.45,46.77,0.1234,9,250,1,SYNTHETIC-DEMO
-123.75,-8.69,0.1656,1851.67,7,6.038,74.73,97.81,33.92,0.0719,7,125,0,SYNTHETIC-DEMO
-92.2,12.71,0.933,260.86,0,1.072,77.03,59.7,55.83,0.036,7,250,1,SYNTHETIC-DEMO
-61.15,12.33,0.9637,173.8,0,1.038,14.59,30.01,53.81,0.1234,9,250,1,SYNTHETIC-DEMO
-114.65,-5.36,0.5378,536.61,2,1.859,18.77,43.62,23.82,0.0668,8,250,0,SYNTHETIC-DEMO
-113.08,-1.15,0.8609,522.88,0,1.162,32.19,25.04,33.83,0.4526,10,125,1,SYNTHETIC-DEMO
-94.4,3.94,1.0,511.26,0,1.0,19.33,46.12,15.52,0.4526,10,125,1,SYNTHETIC-DEMO
-68.39,6.82,0.9699,525.01,0,1.031,19.47,78.62,33.19,0.4526,10,125,1,SYNTHETIC-DEMO
-88.42,6.93,1.0,117.19,0,1.0,30.48,55.09,20.93,0.0334,8,500,1,SYNTHETIC-DEMO
-91.93,-1.4,0.9082,407.65,0,1.101,57.11,32.75,63.67,0.2468,9,125,1,SYNTHETIC-DEMO
-119.36,-2.79,0.6744,441.79,0,1.483,63.0,11.01,39.43,0.2468,9,125,1,SYNTHETIC-DEMO
-62.47,9.02,1.0,230.66,0,1.0,32.24,40.48,23.52,0.1336,8,125,1,SYNTHETIC-DEMO
-102.44,0.4,0.8371,431.15,0,1.195,86.82,28.89,48.36,0.1234,9,250,1,SYNTHETIC-DEMO
-108.63,-1.36,0.7308,711.2,0,1.368,75.69,84.46,60.2,0.4936,11,250,1,SYNTHETIC-DEMO
-98.24,0.5,0.9946,183.29,0,1.005,50.43,74.34,49.59,0.036,7,250,1,SYNTHETIC-DEMO
-98.08,7.4,0.9338,1051.61,0,1.071,25.06,51.28,40.25,0.9871,11,125,1,SYNTHETIC-DEMO
-95.2,-0.85,0.761,355.39,1,1.314,60.69,52.11,50.47,0.018,7,500,1,SYNTHETIC-DEMO
-80.25,2.18,0.9429,157.69,0,1.061,8.28,31.7,22.28,0.1336,8,125,1,SYNTHETIC-DEMO
-68.58,7.54,1.0,103.15,0,1.0,20.44,23.56,57.36,0.0668,8,250,1,SYNTHETIC-DEMO
-121.27,-0.76,0.7452,342.48,0,1.342,44.51,78.01,32.82,0.2468,9,125,1,SYNTHETIC-DEMO
-93.1,1.86,0.9194,342.19,0,1.088,77.79,68.09,45.38,0.0719,7,125,1,SYNTHETIC-DEMO
-98.09,0.23,0.8839,2000.0,1,1.131,45.93,86.39,30.92,0.9871,11,125,1,SYNTHETIC-DEMO
-124.29,-8.02,0.2288,2000.0,5,4.37,26.75,97.85,61.09,0.4526,10,125,0,SYNTHETIC-DEMO
-71.93,5.32,0.9644,330.04,0,1.037,28.46,45.66,30.4,0.2468,9,125,1,SYNTHETIC-DEMO
-118.22,-0.81,0.7729,235.46,0,1.294,37.89,45.71,39.09,0.1336,8,125,1,SYNTHETIC-DEMO
-117.54,-4.6,0.5821,2000.0,2,1.718,58.02,99.76,22.82,0.9871,11,125,1,SYNTHETIC-DEMO
-121.86,-4.57,0.57,1086.13,1,1.754,10.63,91.67,18.23,0.4526,10,125,0,SYNTHETIC-DEMO
-111.97,-5.44,0.3631,840.11,2,2.754,52.18,40.87,46.69,0.1336,8,125,0,SYNTHETIC-DEMO
-113.51,-0.66,0.8709,298.67,0,1.148,33.97,98.68,59.12,0.2263,10,250,1,SYNTHETIC-DEMO
-102.39,3.68,1.0,327.51,0,1.0,79.15,73.65,41.57,0.0617,9,500,1,SYNTHETIC-DEMO
-82.15,1.22,0.8484,545.1,2,1.179,30.57,74.92,32.3,0.0617,9,500,1,SYNTHETIC-DEMO
-121.47,-8.53,0.2487,1897.66,6,4.02,27.71,32.76,21.79,0.1336,8,125,0,SYNTHETIC-DEMO
-69.08,4.77,0.9323,210.24,0,1.073,55.89,66.04,16.24,0.0668,8,250,1,SYNTHETIC-DEMO
-103.77,2.68,0.9913,261.62,0,1.009,74.36,47.52,38.18,0.036,7,250,1,SYNTHETIC-DEMO
-85.57,0.24,0.9245,234.1,0,1.082,46.99,44.81,32.82,0.1336,8,125,1,SYNTHETIC-DEMO
-124.22,-7.26,0.3014,1676.78,3,3.317,72.56,79.53,19.2,0.2468,9,125,1,SYNTHETIC-DEMO
-101.22,-3.75,0.5669,1881.8,0,1.764,24.87,47.11,28.17,1.8104,12,125,1,SYNTHETIC-DEMO
-124.87,-0.3,0.8226,1973.98,0,1.216,54.05,45.7,36.38,1.8104,12,125,1,SYNTHETIC-DEMO
-114.25,-5.42,0.4525,727.57,1,2.21,91.14,93.37,37.36,0.1234,9,250,1,SYNTHETIC-DEMO
-95.89,6.85,0.8966,469.67,0,1.115,75.51,76.31,37.37,0.2468,9,125,0,SYNTHETIC-DEMO
-90.22,2.35,0.9331,153.98,0,1.072,28.95,28.15,61.89,0.0719,7,125,1,SYNTHETIC-DEMO
-115.06,-5.49,0.4896,607.06,0,2.042,91.98,75.82,57.02,0.2468,9,125,0,SYNTHETIC-DEMO
-76.56,8.66,0.8962,334.85,0,1.116,82.34,81.69,18.31,0.0719,7,125,1,SYNTHETIC-DEMO
-112.71,-3.32,0.7101,565.98,2,1.408,18.95,28.76,37.24,0.0668,8,250,1,SYNTHETIC-DEMO
-117.47,0.57,0.8889,406.39,0,1.125,58.24,23.15,31.95,0.2468,9,125,1,SYNTHETIC-DEMO
-103.33,-1.59,0.7938,612.42,1,1.26,70.55,35.34,41.91,0.1336,8,125,1,SYNTHETIC-DEMO
-89.16,1.13,0.8651,132.17,0,1.156,32.06,98.67,24.8,0.0719,7,125,0,SYNTHETIC-DEMO
-60.72,8.22,0.9778,513.75,0,1.023,23.65,29.44,44.19,0.4526,10,125,1,SYNTHETIC-DEMO
-97.78,4.9,0.9825,158.35,0,1.018,48.2,90.25,56.15,0.0334,8,500,1,SYNTHETIC-DEMO
-97.31,1.55,1.0,74.38,0,1.0,19.3,46.64,18.04,0.018,7,500,1,SYNTHETIC-DEMO
-121.14,-7.87,0.265,1225.8,4,3.774,79.94,15.4,59.33,0.0719,7,125,0,SYNTHETIC-DEMO
-75.22,1.17,0.948,296.04,0,1.055,63.68,30.52,16.71,0.1336,8,125,1,SYNTHETIC-DEMO
-113.18,-2.56,0.826,130.88,0,1.211,13.34,85.73,64.99,0.0719,7,125,1,SYNTHETIC-DEMO
-76.59,2.57,0.861,1109.32,1,1.161,5.03,68.65,61.9,0.4526,10,125,1,SYNTHETIC-DEMO
-65.81,2.36,1.0,183.56,0,1.0,14.61,87.39,31.07,0.1336,8,125,1,SYNTHETIC-DEMO
-75.07,10.04,1.0,576.99,0,1.0,53.01,71.14,37.08,0.4526,10,125,1,SYNTHETIC-DEMO
-83.24,-0.12,0.7849,244.61,0,1.274,72.24,41.77,63.88,0.036,7,250,1,SYNTHETIC-DEMO
-85.75,-2.69,0.7042,471.7,1,1.42,21.63,12.99,43.07,0.1336,8,125,0,SYNTHETIC-DEMO
-95.51,0.64,0.9086,167.36,0,1.101,42.76,69.19,59.4,0.0617,9,500,1,SYNTHETIC-DEMO
-115.6,-4.95,0.4115,1296.61,2,2.43,81.14,27.35,16.47,0.2468,9,125,1,SYNTHETIC-DEMO
-74.38,3.35,0.9554,288.59,0,1.047,22.14,27.5,25.32,0.2468,9,125,1,SYNTHETIC-DEMO
-93.97,2.27,1.0,1192.95,0,1.0,71.29,79.78,57.67,0.9871,11,125,1,SYNTHETIC-DEMO
-84.33,2.88,0.8646,260.73,0,1.157,71.71,11.27,36.96,0.0719,7,125,1,SYNTHETIC-DEMO
-100.69,7.52,1.0,201.28,0,1.0,14.03,97.86,57.58,0.1336,8,125,1,SYNTHETIC-DEMO
-111.95,-3.66,0.6983,1093.68,2,1.432,27.23,28.57,54.74,0.2468,11,500,1,SYNTHETIC-DEMO
-72.58,2.4,0.8513,141.99,0,1.175,9.77,20.18,60.78,0.0719,7,125,1,SYNTHETIC-DEMO
-102.74,0.36,0.9771,411.44,0,1.023,89.32,71.08,48.97,0.0719,7,125,1,SYNTHETIC-DEMO
-68.67,9.17,1.0,216.48,0,1.0,66.33,28.73,54.56,0.018,7,500,1,SYNTHETIC-DEMO
-62.23,8.27,1.0,599.37,0,1.0,91.34,93.49,31.75,0.2468,9,125,0,SYNTHETIC-DEMO
-71.05,1.42,1.0,308.88,0,1.0,53.07,82.43,19.49,0.1336,8,125,1,SYNTHETIC-DEMO
-116.67,1.25,0.8737,221.03,0,1.145,62.24,39.95,37.6,0.036,7,250,1,SYNTHETIC-DEMO
-69.42,3.23,0.9676,241.77,0,1.033,46.76,74.75,26.89,0.1336,8,125,1,SYNTHETIC-DEMO
-91.24,5.28,0.9818,395.48,0,1.019,59.72,67.02,42.95,0.2468,9,125,1,SYNTHETIC-DEMO
-109.31,1.99,0.9842,341.5,0,1.016,78.96,77.1,28.47,0.0719,7,125,1,SYNTHETIC-DEMO
-118.94,-5.82,0.435,903.61,2,2.299,63.88,44.02,59.31,0.1336,8,125,1,SYNTHETIC-DEMO
-106.9,1.35,1.0,608.38,0,1.0,91.45,66.36,55.35,0.2468,9,125,1,SYNTHETIC-DEMO
-116.07,-0.63,0.8525,512.5,0,1.173,79.71,63.24,59.72,0.2468,11,500,0,SYNTHETIC-DEMO
-123.33,-9.59,0.1124,2000.0,7,8.894,46.7,33.36,63.56,0.2468,9,125,0,SYNTHETIC-DEMO
-60.8,14.95,1.0,504.71,0,1.0,24.68,35.58,28.04,0.4526,10,125,1,SYNTHETIC-DEMO
-70.95,8.42,1.0,388.22,0,1.0,77.67,93.29,23.61,0.1336,8,125,1,SYNTHETIC-DEMO
-76.97,-1.82,0.7631,596.3,1,1.31,90.24,16.73,53.2,0.0668,8,250,1,SYNTHETIC-DEMO
-112.45,-2.42,0.7081,672.55,2,1.412,57.73,79.1,33.15,0.0668,8,250,1,SYNTHETIC-DEMO
-123.2,-7.76,0.2908,2000.0,7,3.438,16.26,86.0,56.43,0.4526,10,125,0,SYNTHETIC-DEMO
-93.46,3.2,1.0,306.5,0,1.0,71.66,60.66,24.15,0.0668,8,250,1,SYNTHETIC-DEMO
-76.79,3.56,0.9038,798.74,0,1.106,92.67,21.11,16.44,0.4526,10,125,1,SYNTHETIC-DEMO
-62.42,7.18,0.9669,1859.87,0,1.034,19.82,13.08,62.84,1.8104,12,125,1,SYNTHETIC-DEMO
-70.15,3.84,0.8848,272.26,0,1.13,74.06,15.62,32.28,0.036,7,250,1,SYNTHETIC-DEMO
-66.92,9.06,0.9512,145.1,0,1.051,28.53,36.22,39.8,0.0719,7,125,1,SYNTHETIC-DEMO
-109.49,-0.55,0.9392,106.43,0,1.065,14.99,26.72,30.95,0.036,7,250,1,SYNTHETIC-DEMO
-114.9,-3.74,0.6528,397.6,0,1.532,74.54,48.39,48.02,0.1336,8,125,1,SYNTHETIC-DEMO
-108.89,-3.25,0.7504,342.98,1,1.333,53.24,12.33,27.66,0.018,7,500,1,SYNTHETIC-DEMO
-115.99,-3.66,0.6423,1152.51,0,1.557,60.56,88.0,21.11,0.9871,11,125,1,SYNTHETIC-DEMO
-73.1,10.42,1.0,47.18,0,1.0,5.8,89.71,45.67,0.018,7,500,1,SYNTHETIC-DEMO
-66.3,4.78,1.0,254.09,0,1.0,48.07,24.61,57.2,0.1336,8,125,1,SYNTHETIC-DEMO
-105.02,-5.93,0.4519,520.62,1,2.213,67.7,21.41,46.32,0.0719,7,125,1,SYNTHETIC-DEMO
-68.0,3.8,1.0,1173.0,0,1.0,63.59,19.29,17.15,0.9871,11,125,1,SYNTHETIC-DEMO
-121.42,-11.09,0.0513,1588.5,7,10.0,22.34,91.06,17.73,0.0617,9,500,0,SYNTHETIC-DEMO
-80.97,1.21,0.8822,1029.55,0,1.133,29.55,89.89,29.55,0.9871,11,125,0,SYNTHETIC-DEMO
-90.71,6.32,0.9239,1882.21,0,1.082,16.69,67.67,34.05,1.8104,12,125,1,SYNTHETIC-DEMO
-107.01,-7.7,0.2947,773.87,2,3.393,79.21,20.51,48.07,0.0668,8,250,0,SYNTHETIC-DEMO
-75.07,5.35,1.0,134.99,0,1.0,36.93,90.96,62.61,0.0719,7,125,1,SYNTHETIC-DEMO
-111.22,-0.47,0.8373,115.9,0,1.194,19.09,80.13,52.12,0.0719,7,125,1,SYNTHETIC-DEMO
-97.95,0.55,0.8023,72.33,0,1.246,26.24,13.41,37.48,0.036,7,250,1,SYNTHETIC-DEMO
-78.86,8.34,1.0,498.69,0,1.0,20.21,87.37,32.6,0.4526,10,125,1,SYNTHETIC-DEMO
-103.02,-2.78,0.7528,263.97,0,1.328,72.27,26.15,22.72,0.036,7,250,1,SYNTHETIC-DEMO
-69.4,5.92,1.0,319.27,0,1.0,73.97,85.76,54.77,0.0719,7,125,1,SYNTHETIC-DEMO
-68.75,6.45,1.0,373.52,0,1.0,47.86,86.04,58.32,0.2468,9,125,1,SYNTHETIC-DEMO
-111.84,-1.02,0.8291,357.28,0,1.206,53.91,57.49,63.82,0.2468,9,125,1,SYNTHETIC-DEMO
-96.37,10.46,1.0,173.2,0,1.0,15.2,35.64,63.42,0.1234,9,250,1,SYNTHETIC-DEMO
-96.92,0.74,0.9782,397.68,0,1.022,94.0,68.49,63.99,0.0668,8,250,1,SYNTHETIC-DEMO
-98.35,-0.41,0.771,1309.54,1,1.297,73.78,73.48,52.28,0.4526,10,125,1,SYNTHETIC-DEMO
-92.37,-1.46,0.8668,431.21,0,1.154,64.84,91.42,16.28,0.2468,9,125,1,SYNTHETIC-DEMO
-120.17,1.05,0.9184,167.39,0,1.089,41.11,85.73,20.85,0.0719,7,125,1,SYNTHETIC-DEMO
-68.45,6.53,0.9613,340.73,0,1.04,44.8,13.82,60.53,0.2263,10,250,1,SYNTHETIC-DEMO
-106.16,-3.7,0.5613,1892.52,0,1.782,28.77,80.25,60.43,1.8104,12,125,0,SYNTHETIC-DEMO
-124.88,-6.96,0.2589,1678.41,7,3.863,31.78,17.53,34.26,0.0719,7,125,0,SYNTHETIC-DEMO
-80.47,11.26,1.0,318.37,0,1.0,77.97,89.28,51.63,0.0668,8,250,1,SYNTHETIC-DEMO
-82.72,2.36,1.0,162.1,0,1.0,40.58,14.31,55.52,0.0668,8,250,1,SYNTHETIC-DEMO
-61.09,9.64,1.0,160.01,0,1.0,43.17,96.08,34.4,0.0719,7,125,1,SYNTHETIC-DEMO
-78.25,-3.37,0.5869,2000.0,4,1.704,24.65,96.35,19.64,0.4936,11,250,0,SYNTHETIC-DEMO
-103.37,2.59,0.9572,338.86,0,1.045,81.46,61.67,55.63,0.0668,8,250,1,SYNTHETIC-DEMO
-63.08,8.23,1.0,227.24,0,1.0,47.28,68.65,30.71,0.1132,10,500,1,SYNTHETIC-DEMO
-101.25,2.88,0.903,573.86,0,1.107,87.11,72.65,16.85,0.2468,9,125,1,SYNTHETIC-DEMO
-71.62,9.31,0.9452,442.06,0,1.058,71.88,76.01,23.92,0.2468,9,125,1,SYNTHETIC-DEMO
-103.18,-0.24,0.8789,64.35,0,1.138,18.34,49.21,25.5,0.018,7,500,1,SYNTHETIC-DEMO
-121.83,-7.03,0.3214,1183.95,4,3.111,72.4,41.8,50.33,0.0719,7,125,0,SYNTHETIC-DEMO
-77.3,5.9,0.9257,645.16,1,1.08,92.75,59.79,24.55,0.0719,7,125,1,SYNTHETIC-DEMO
-102.24,-5.25,0.4787,862.69,3,2.089,58.28,24.76,35.76,0.0719,7,125,0,SYNTHETIC-DEMO
